sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat
3885,1940-05-20,1940,5,20,250.95,113.89,19.17,363.09,120.92,3333.84,1019.63,4254
3886,1940-05-21,1940,5,21,257,132.78,27.95,2047,194.14,4276.7,1263.92,5373
3887,1940-05-22,1940,5,22,196.53,117.43,15.31,557.05,93.37,3614.01,893.24,4359
3888,1940-05-23,1940,5,23,169.92,98.55,13.31,289.94,83.97,3318.75,810.4,4197
3889,1940-05-24,1940,5,24,191.69,92.65,12.38,234.9,79.94,3340.81,774.29,4182
3890,1940-05-25,1940,5,25,743.79,236.05,17.17,268.46,100.76,3357.83,1102.48,4211
3891,1940-05-26,1940,5,26,610.75,283.85,14.38,335.57,93.37,3954.26,2426.94,4532
3892,1940-05-27,1940,5,27,483.77,211.26,15.71,469.8,89.34,4858.11,5023.83,6381
3893,1940-05-28,1940,5,28,387.01,158.74,12.64,1785.26,89.34,9338.56,7700.37,13633
3894,1940-05-29,1940,5,29,324.12,127.46,10.91,649,77.92,14541.22,3398.78,17836
3895,1940-05-30,1940,5,30,382.17,131.01,10.65,344.97,75.24,11344.78,2251.69,14110
3896,1940-05-31,1940,5,31,2443.02,814.36,12.11,350.34,91.36,9830.19,2766.82,11751
3897,1940-06-01,1940,6,1,1179.18,498.65,11.45,388.6,86.25,8975.16,2461.99,11203
3898,1940-06-02,1940,6,2,761.93,299.19,10.65,247.65,78.86,34690.94,1987.23,41100
3899,1940-06-03,1940,6,3,571.45,201.82,9.18,203.36,70.8,28372.47,1565.56,30358
3900,1940-06-04,1940,6,4,434.18,141.63,8.92,137.59,65.43,18825.38,1335.08,18201
3901,1940-06-05,1940,6,5,362.82,110.94,8.65,103.36,62.74,12422.83,1167.27,12852
3902,1940-06-06,1940,6,6,304.77,87.93,8.52,99.33,60.73,8287.37,1106.73,10091
3903,1940-06-07,1940,6,7,259.42,73.17,8.25,91.95,58.04,5939.67,995.21,8213
3904,1940-06-08,1940,6,8,217.09,93.83,17.04,87.92,87.6,5110.71,1410.49,7051
3905,1940-06-09,1940,6,9,226.77,89.7,9.45,106.04,70.8,7231.38,1149.21,7797
3906,1940-06-10,1940,6,10,313.84,109.17,8.92,122.82,68.79,8891.36,1165.15,10078
3907,1940-06-11,1940,6,11,267.28,104.45,8.52,89.26,62.74,9733.46,1043,11165
3908,1940-06-12,1940,6,12,356.17,284.44,8.52,86.58,62.74,10506.63,975.03,12438
3909,1940-06-13,1940,6,13,332.59,165.23,7.99,100.67,60.73,12526.65,1219.31,14831
3910,1940-06-14,1940,6,14,269.7,110.94,7.72,156.38,62.74,15812.52,904.93,19095
3911,1940-06-15,1940,6,15,198.34,80.85,6.92,112.75,53.34,12606.35,783.84,15363
3912,1940-06-16,1940,6,16,182.62,61.37,6.52,102.01,47.96,9344.62,698.87,11992
3913,1940-06-17,1940,6,17,151.78,48.39,7.72,75.84,47.29,8031.72,652.14,12018
3914,1940-06-18,1940,6,18,389.43,85.57,7.72,97.99,50.65,6631.03,721.18,7786
3915,1940-06-19,1940,6,19,786.12,182.35,7.72,104.03,53.34,7252.42,755.17,8347
3916,1940-06-20,1940,6,20,462,204.18,7.45,77.18,47.29,10351.77,707.37,9402
3917,1940-06-21,1940,6,21,293.89,131.01,6.39,73.16,43.26,10860.03,583.1,10735
3918,1940-06-22,1940,6,22,226.77,92.65,6.12,71.14,41.25,8553.27,522.56,9893
3919,1940-06-23,1940,6,23,191.69,70.81,6.39,55.71,41.92,6480.58,510.88,7687
3920,1940-06-24,1940,6,24,178.39,60.78,6.39,42.95,41.92,5258.4,509.82,6349
3921,1940-06-25,1940,6,25,200.76,52.52,5.86,47.65,41.25,4209.01,502.38,5511
3922,1940-06-26,1940,6,26,144.53,42.49,5.72,46.31,37.22,3659.43,468.39,4768
3923,1940-06-27,1940,6,27,124.57,37.18,5.46,44.3,35.87,3165.54,450.34,4055
3924,1940-06-28,1940,6,28,129.41,52.52,5.32,42.95,38.56,3252.62,436.53,3602
3925,1940-06-29,1940,6,29,122.76,57.24,10.52,44.3,133.95,2902.44,451.4,3477
3926,1940-06-30,1940,6,30,116.1,48.39,5.32,42.95,39.9,3326.29,435.47,3274
3927,1940-07-01,1940,7,1,1070.33,542.91,6.12,44.3,44.27,3348.33,440.78,3686
3928,1940-07-02,1940,7,2,610.75,324.56,5.46,38.93,45.61,2895.22,442.9,3747
3929,1940-07-03,1940,7,3,420.88,180.58,6.39,46.31,48.3,3160.17,420.6,3446
3930,1940-07-04,1940,7,4,695.41,125.69,13.31,845.65,117.49,4844.99,716.93,4337
3931,1940-07-05,1940,7,5,384.59,86.75,7.45,426.85,77.86,3800.29,657.45,5196
3932,1940-07-06,1940,7,6,272.72,63.73,5.86,147.65,54.35,3799.38,458.84,4424
3933,1940-07-07,1940,7,7,208.02,51.34,5.46,87.25,49.64,3839.33,387.67,4428
3934,1940-07-08,1940,7,8,174.16,43.08,5.32,69.8,44.27,2695.64,350.5,4582
3935,1940-07-09,1940,7,9,149.97,37.77,5.06,58.39,40.91,1935.98,322.88,3369
3936,1940-07-10,1940,7,10,133.04,31.87,4.92,43.62,38.9,1844.55,303.77,2484
3937,1940-07-11,1940,7,11,114.29,28.92,4.66,42.95,36.88,1747.15,293.15,2041
3938,1940-07-12,1940,7,12,154.2,43.08,4.66,42.95,32.85,1673.9,276.15,2034
3939,1940-07-13,1940,7,13,131.22,30.69,4.66,72.48,34.86,1906.39,280.4,1988
3940,1940-07-14,1940,7,14,98.57,22.42,4.53,94.63,32.85,2029.87,278.28,2076
3941,1940-07-15,1940,7,15,81.03,19.47,4.39,63.09,32.85,1956.65,261.28,2283
3942,1940-07-16,1940,7,16,70.75,21.24,4.39,45.64,32.85,2091.54,249.6,2284
3943,1940-07-17,1940,7,17,69.54,23.6,4.39,44.3,35.54,2116.22,279.34,2418
3944,1940-07-18,1940,7,18,76.8,18.29,5.32,48.32,34.19,2029.02,357.93,2604
3945,1940-07-19,1940,7,19,64.7,14.75,3.99,51.68,30.83,1700.39,545.93,2453
3946,1940-07-20,1940,7,20,53.82,12.98,3.86,55.03,30.16,1959.86,313.33,2200
3947,1940-07-21,1940,7,21,47.17,11.8,3.73,46.98,25.46,1720.67,243.23,2323
3948,1940-07-22,1940,7,22,47.77,12.39,3.46,37.58,23.44,1672.87,220.92,2034
3949,1940-07-23,1940,7,23,64.7,31.87,27.02,56.38,26.13,2548.22,262.34,2047
3950,1940-07-24,1940,7,24,75.59,20.06,44.32,76.51,101.37,3293.29,1262.86,5530
3951,1940-07-25,1940,7,25,67.12,14.16,7.19,62.42,40.91,1978.98,744.55,3616
3952,1940-07-26,1940,7,26,56.84,11.8,5.46,45.64,28.15,1768.02,373.87,2743
3953,1940-07-27,1940,7,27,44.14,10.03,4.92,46.31,25.46,2064.44,377.05,2258
3954,1940-07-28,1940,7,28,37.49,8.85,5.46,40.27,22.77,2419.88,597.97,2603
3955,1940-07-29,1940,7,29,45.96,8.85,4.66,47.65,44.94,1957.53,1336.15,2977
3956,1940-07-30,1940,7,30,48.98,22.42,4.66,46.98,32.85,1854.82,1347.83,3197
3957,1940-07-31,1940,7,31,37.49,12.98,4.26,43.62,25.46,2106.31,717.99,2929
3958,1940-08-01,1940,8,1,32.65,10.03,3.86,71.14,22.77,1818.31,673.38,2846
3959,1940-08-02,1940,8,2,27.21,8.26,3.73,57.05,20.09,1748.12,311.2,2464
3960,1940-08-03,1940,8,3,25.4,7.08,3.73,37.58,18.74,1708.06,241.1,2170
3961,1940-08-04,1940,8,4,22.37,5.9,3.73,39.6,18.07,1693.28,197.55,2087
3962,1940-08-05,1940,8,5,26.61,5.72,3.73,28.86,19.41,1429.01,175.25,2047
3963,1940-08-06,1940,8,6,36.28,5.72,3.46,36.24,16.73,1330.68,163.57,1799
3964,1940-08-07,1940,8,7,35.07,14.75,3.33,36.24,16.06,1302.41,1458.29,1678
3965,1940-08-08,1940,8,8,32.05,16.52,3.19,36.24,17.4,1424.26,779.6,1954
3966,1940-08-09,1940,8,9,29.63,9.44,3.19,26.85,16.06,1514.28,308.01,2236
3967,1940-08-10,1940,8,10,27.21,7.67,3.06,25.5,16.06,1977.97,203.93,1951
3968,1940-08-11,1940,8,11,25.4,6.49,2.93,25.5,16.06,1455.5,167.81,2332
3969,1940-08-12,1940,8,12,24.19,5.9,3.06,25.5,16.06,1323.06,143.39,1891
3970,1940-08-13,1940,8,13,26.61,5.9,3.06,25.5,16.06,1186.61,142.32,1692
3971,1940-08-14,1940,8,14,29.03,5.13,5.99,25.5,16.06,1168.27,132.76,1546
3972,1940-08-15,1940,8,15,36.28,8.85,9.18,24.83,83.9,1208.03,443.97,1568
3973,1940-08-16,1940,8,16,70.15,15.34,4.26,22.82,34.19,1271.18,294.21,1618
3974,1940-08-17,1940,8,17,148.15,24.78,4.53,22.82,38.9,7720.52,253.85,1857
3975,1940-08-18,1940,8,18,111.27,23.01,4.26,22.82,30.83,24527.75,284.65,15272
3976,1940-08-19,1940,8,19,69.54,23.6,4.39,36.91,32.85,15609.37,303.77,23745
3977,1940-08-20,1940,8,20,50.8,19.47,4.26,77.18,34.19,8499.13,276.15,12114
3978,1940-08-21,1940,8,21,36.89,12.39,3.46,43.62,24.12,6684.43,216.67,8043
3979,1940-08-22,1940,8,22,29.03,10.03,3.33,39.6,19.41,4831.23,162.5,6427
3980,1940-08-23,1940,8,23,22.37,8.26,3.19,38.93,18.07,3750.86,130.64,5039
3981,1940-08-24,1940,8,24,21.16,7.08,3.19,38.93,24.12,3107.15,123.21,4111
3982,1940-08-25,1940,8,25,18.75,6.49,3.19,38.93,25.46,2671.56,109.4,3444
3983,1940-08-26,1940,8,26,255.19,197.1,14.51,40.27,68.45,2835.05,432.28,3440
3984,1940-08-27,1940,8,27,876.83,283.85,9.72,39.6,103.38,2934.48,791.28,3743
3985,1940-08-28,1940,8,28,1173.13,278.53,8.65,89.93,75.84,4180.51,1710.01,4060
3986,1940-08-29,1940,8,29,544.84,145.17,5.86,109.4,53,9784.36,1349.95,6771
3987,1940-08-30,1940,8,30,343.47,96.78,5.32,65.1,45.61,10179.16,755.17,11446
3988,1940-08-31,1940,8,31,610.75,171.13,15.84,169.13,151.75,13997.04,4658.46,10102
3989,1940-09-01,1940,9,1,731.7,211.26,14.11,402.02,301.69,11788.27,23278.48,23930
3990,1940-09-02,1940,9,2,376.13,125.69,5.72,188.59,63.88,11733.96,3309.56,21222
3991,1940-09-03,1940,9,3,259.42,80.85,4.92,107.38,48.43,10224.37,1273.48,13398
3992,1940-09-04,1940,9,4,189.88,56.06,4.39,65.1,42.39,6784.28,900.68,9855
3993,1940-09-05,1940,9,5,148.15,40.72,4.26,59.73,37.69,5124.25,701,6601
3994,1940-09-06,1940,9,6,124.57,32.46,3.99,39.6,33.66,4119.51,573.54,5190
3995,1940-09-07,1940,9,7,107.64,25.97,3.86,37.58,31.64,3253.15,489.64,4222
3996,1940-09-08,1940,9,8,100.38,26.56,3.86,38.93,29.62,2734.96,434.41,3825
3997,1940-09-09,1940,9,9,169.92,90.88,4.39,38.26,32.98,2526.7,440.78,3172
3998,1940-09-10,1940,9,10,128.2,60.78,3.99,37.58,31.64,2461.73,466.27,2912
3999,1940-09-11,1940,9,11,157.83,46.62,3.86,36.91,28.95,2456.17,412.1,2801
4000,1940-09-12,1940,9,12,117.92,36,3.73,42.95,26.27,2329.82,349.44,2859
4001,1940-09-13,1940,9,13,94.33,29.51,3.73,41.61,26.27,2263.85,309.08,2724
4002,1940-09-14,1940,9,14,81.03,23.01,3.46,39.6,25.59,2097.07,288.9,2649
4003,1940-09-15,1940,9,15,73.17,18.88,3.46,38.93,24.92,1907.36,278.28,2487
4004,1940-09-16,1940,9,16,67.12,17.11,5.32,39.6,26.27,1798.42,327.13,2339
4005,1940-09-17,1940,9,17,63.49,15.34,3.99,40.27,28.28,1669.17,387.67,2219
4006,1940-09-18,1940,9,18,60.47,12.98,3.46,40.27,25.59,1633.7,279.34,2143
4007,1940-09-19,1940,9,19,55.03,11.8,3.33,28.86,24.25,1603.71,255.97,1963
4008,1940-09-20,1940,9,20,52,10.62,3.33,30.2,24.92,1553.16,243.23,1928
4009,1940-09-21,1940,9,21,50.19,10.03,3.19,28.86,21.56,1405.74,227.29,1872
4010,1940-09-22,1940,9,22,48.98,10.62,3.06,28.86,20.22,1406.01,213.49,1731
4011,1940-09-23,1940,9,23,48.98,8.85,2.93,24.83,18.88,1201.13,201.8,1687
4012,1940-09-24,1940,9,24,47.17,8.26,2.8,24.16,18.2,1310.74,204.99,1494
4013,1940-09-25,1940,9,25,755.88,213.62,14.77,26.85,118.3,3940.59,7136.38,1877
4014,1940-09-26,1940,9,26,689.37,170.54,8.52,23.49,94.11,4424.27,14821.88,12833
4015,1940-09-27,1940,9,27,299.93,96.78,4.53,22.82,39.7,4822.93,1530.51,10066
4016,1940-09-28,1940,9,28,200.76,62.55,4.26,23.49,34.33,5368.24,965.47,6042
4017,1940-09-29,1940,9,29,154.2,46.03,3.86,10.74,26.94,3915.63,759.42,5698
4018,1940-09-30,1940,9,30,128.2,36,3.86,2.68,25.59,3064.09,630.9,4401
4019,1940-10-01,1940,10,1,112.48,30.69,3.73,20.81,25.33,2166.18,588.41,3627
4020,1940-10-02,1940,10,2,111.27,27.74,13.58,27.52,45.48,2357.7,2202.84,3500
4021,1940-10-03,1940,10,3,140.29,23.6,7.72,42.28,63.62,2496,4046.68,5074
4022,1940-10-04,1940,10,4,107.64,19.47,5.46,141.61,39.43,2854.2,1518.83,5136
4023,1940-10-05,1940,10,5,88.89,16.52,4.66,100.67,32.71,2718.62,1064.24,3783
4024,1940-10-06,1940,10,6,82.24,14.75,4.26,59.73,31.37,2466.51,857.13,3451
4025,1940-10-07,1940,10,7,75.59,12.98,4.26,51.68,31.37,2228.64,774.29,3218
4026,1940-10-08,1940,10,8,81.03,14.75,4.79,46.31,32.71,2249.05,869.88,3037
4027,1940-10-09,1940,10,9,96.15,12.98,5.32,46.31,42.79,2171.59,1375.45,3051
4028,1940-10-10,1940,10,10,75.59,11.8,4.26,40.27,36.75,2138.16,842.26,3355
4029,1940-10-11,1940,10,11,68.33,10.62,4.13,40.27,32.71,1768.03,687.19,2975
4030,1940-10-12,1940,10,12,65.91,10.03,4.26,38.26,29.36,1829.11,616.03,2664
4031,1940-10-13,1940,10,13,62.28,9.44,3.99,38.93,29.36,1732.08,569.3,2494
4032,1940-10-14,1940,10,14,60.47,8.85,3.73,38.26,26.67,1670.66,514.07,2342
4033,1940-10-15,1940,10,15,59.26,8.26,3.73,39.6,25.33,1614.91,477.95,2213
4034,1940-10-16,1940,10,16,59.26,8.26,3.73,38.93,26,1466.65,450.34,2113
4035,1940-10-17,1940,10,17,58.05,8.26,3.73,38.26,25.33,1472.26,429.1,2012
4036,1940-10-18,1940,10,18,58.05,7.67,3.73,36.24,26,1451.01,426.97,1993
4037,1940-10-19,1940,10,19,59.26,8.26,3.73,35.57,25.33,1314.04,407.85,1927
4038,1940-10-20,1940,10,20,63.49,10.03,4.66,32.22,34.73,1362.49,443.97,1919
4039,1940-10-21,1940,10,21,68.33,10.62,4.66,36.24,36.75,1384.69,506.63,1833
4040,1940-10-22,1940,10,22,76.8,10.62,4.26,37.58,33.39,1399.02,505.57,1907
4041,1940-10-23,1940,10,23,75.59,9.44,4.13,37.58,31.37,1432.34,456.71,1930
4042,1940-10-24,1940,10,24,70.75,8.85,4.26,37.58,31.37,1368.3,431.22,2022
4043,1940-10-25,1940,10,25,65.91,8.26,4.13,38.26,31.37,1355.38,414.23,1893
4044,1940-10-26,1940,10,26,63.49,8.85,4.26,36.91,33.39,1352.97,403.61,1862
4045,1940-10-27,1940,10,27,63.49,8.26,4.13,37.58,32.71,1316.25,386.61,1823
4046,1940-10-28,1940,10,28,59.26,8.26,4.26,36.91,32.71,1387.17,378.11,1808
4047,1940-10-29,1940,10,29,61.68,7.67,4.26,37.58,36.07,1428.58,366.43,1803
4048,1940-10-30,1940,10,30,73.17,17.7,4.79,38.26,38.09,1447.75,489.64,1881
4049,1940-10-31,1940,10,31,208.62,31.87,5.59,37.58,47.49,1497.41,1084.42,1934
4050,1940-11-01,1940,11,1,144.53,30.69,4.66,38.26,35.2,1521.03,727.55,2282
4051,1940-11-02,1940,11,2,592.61,305.68,33.01,552.36,188.36,3404.43,7485.82,3561
4052,1940-11-03,1940,11,3,414.83,197.1,9.72,724.84,86.93,8590.1,6135.87,11202
4053,1940-11-04,1940,11,4,269.7,123.92,7.05,218.79,56.02,8461.84,1873.58,11422
4054,1940-11-05,1940,11,5,205.6,90.88,6.26,139.6,48.64,6775.04,1432.8,8906
4055,1940-11-06,1940,11,6,187.46,77.31,5.59,101.34,45.95,5159.76,1223.56,7163
4056,1940-11-07,1940,11,7,178.39,61.37,5.46,95.3,42.59,3935.25,1032.38,5690
4057,1940-11-08,1940,11,8,146.34,50.16,5.06,75.17,39.9,3039.19,890.06,4676
4058,1940-11-09,1940,11,9,129.41,43.08,4.79,68.46,37.22,2443.56,797.65,4072
4059,1940-11-10,1940,11,10,120.94,38.95,4.79,71.81,38.56,2099.31,740.3,3383
4060,1940-11-11,1940,11,11,124.57,36,4.79,51.68,35.2,2177.11,709.5,2995
4061,1940-11-12,1940,11,12,129.41,37.77,7.99,67.79,48.64,2247.59,1000.52,2922
4062,1940-11-13,1940,11,13,134.85,36,8.78,230.88,72.15,2344.12,1202.32,3384
4063,1940-11-14,1940,11,14,124.57,33.64,28.35,1147.66,154.77,3127.17,2198.59,4204
4064,1940-11-15,1940,11,15,136.66,40.72,56.7,3818.84,348.24,7552.89,12267.48,10886
4065,1940-11-16,1940,11,16,128.2,38.95,16.37,1516.8,123.2,17403.53,5962.74,20780
4066,1940-11-17,1940,11,17,112.48,37.77,11.71,491.28,88.27,13990.03,2766.82,19364
4067,1940-11-18,1940,11,18,114.29,37.77,9.72,335.57,74.16,9338.31,2057.33,13385
4068,1940-11-19,1940,11,19,116.1,37.77,8.78,251.01,65.43,7137.18,1663.28,9715
4069,1940-11-20,1940,11,20,129.41,37.77,8.25,205.37,62.07,5819.49,1441.3,7908
4070,1940-11-21,1940,11,21,144.53,40.72,7.59,186.58,60.73,4988.8,1295.79,6677
4071,1940-11-22,1940,11,22,140.29,41.9,7.32,167.79,59.38,4460.05,1207.63,5935
4072,1940-11-23,1940,11,23,140.29,41.9,7.05,144.3,56.02,4068.45,1092.92,5434
4073,1940-11-24,1940,11,24,151.78,63.73,8.52,142.95,64.09,3818.37,1124.78,5112
4074,1940-11-25,1940,11,25,296.91,99.73,8.25,124.83,70.8,3699.99,1329.77,4952
4075,1940-11-26,1940,11,26,229.18,104.45,18.1,136.24,76.85,3817.15,1149.21,4961
4076,1940-11-27,1940,11,27,287.84,104.45,71.88,2127.54,441.62,5958.32,7923.41,10106
4077,1940-11-28,1940,11,28,434.18,92.65,16.77,1107.4,125.22,7125.18,4526.75,11598
4078,1940-11-29,1940,11,29,310.82,77.31,12.91,414.77,94.32,7443.33,2388.71,9962
4079,1940-11-30,1940,11,30,283,73.17,11.45,304.03,84.91,7239.35,1968.11,8987
4080,1940-12-01,1940,12,1,519.44,113.89,10.25,264.43,77.29,6586.18,1722.76,8531
4081,1940-12-02,1940,12,2,546.66,149.3,9.45,218.79,71.92,6096.2,1546.45,7617
4082,1940-12-03,1940,12,3,387.01,141.63,8.92,186.58,68.56,6153.61,1329.77,7158
4083,1940-12-04,1940,12,4,278.17,103.27,7.72,144.3,59.16,6562.64,1080.18,7302
4084,1940-12-05,1940,12,5,260.02,110.94,8.78,134.9,67.22,5549.15,1036.63,7245
4085,1940-12-06,1940,12,6,259.42,79.67,8.78,147.65,67.22,4869.63,1068.49,6231
4086,1940-12-07,1940,12,7,244.3,71.99,8.52,159.06,63.86,4426.94,989.9,5663
4087,1940-12-08,1940,12,8,402.13,98.55,8.52,141.61,65.2,3930.08,1009.01,5339
4088,1940-12-09,1940,12,9,335.01,99.73,7.72,123.49,61.84,3614.07,985.65,4981
4089,1940-12-10,1940,12,10,289.05,107.4,7.59,118.12,60.5,3439.51,926.17,4556
4090,1940-12-11,1940,12,11,302.35,138.09,7.32,106.04,59.16,3806.36,862.44,4337
4091,1940-12-12,1940,12,12,280.58,139.86,7.05,105.37,57.81,3611.02,825.27,4421
4092,1940-12-13,1940,12,13,351.33,189.43,7.72,106.04,65.2,3762,825.27,4530
4093,1940-12-14,1940,12,14,417.25,224.24,9.18,201.34,70.58,3848.02,895.37,4754
4094,1940-12-15,1940,12,15,374.92,187.07,8.78,414.77,70.58,3816.14,867.75,4774
4095,1940-12-16,1940,12,16,434.18,208.9,14.24,291.95,92.74,4442.2,1295.79,4893
4096,1940-12-17,1940,12,17,571.45,289.75,19.17,1416.12,158.58,5561.02,6003.1,7195
4097,1940-12-18,1940,12,18,417.25,251.98,11.45,547.66,90.06,8112.27,2148.67,9684
4098,1940-12-19,1940,12,19,351.33,191.79,9.98,335.57,79.31,8387.33,1588.93,9712
4099,1940-12-20,1940,12,20,321.7,153.43,9.45,264.43,75.95,7221.57,1404.12,9007
4100,1940-12-21,1940,12,21,302.35,127.46,9.18,245.64,71.92,6269.55,1353.14,7796
4101,1940-12-22,1940,12,22,269.7,106.22,8.78,213.43,68.56,5511.56,1263.92,7083
4102,1940-12-23,1940,12,23,241.88,87.93,8.52,185.24,67.22,4876.03,1124.78,6261
4103,1940-12-24,1940,12,24,210.44,74.94,7.99,166.44,61.84,4297.38,1011.14,5665
4104,1940-12-25,1940,12,25,194.11,66.09,7.99,127.52,61.84,3936.45,945.29,5075
4105,1940-12-26,1940,12,26,249.14,90.88,11.45,244.97,73.93,4323.66,1973.42,4878
4106,1940-12-27,1940,12,27,278.17,98.55,12.91,979.88,88.04,10633.96,4005.25,7376
4107,1940-12-28,1940,12,28,267.28,122.15,17.17,1281.89,146.48,17928.44,4344.07,18620
4108,1940-12-29,1940,12,29,335.01,180.58,20.36,1516.8,137.08,16425.72,7073.72,21346
4109,1940-12-30,1940,12,30,337.43,201.82,17.57,872.49,124.99,18865.24,6170.92,23725
4110,1940-12-31,1940,12,31,304.77,178.21,13.31,464.44,96.1,17675.81,3082.27,22225
4111,1941-01-01,1941,1,1,280.58,155.2,11.71,346.31,86.69,13859.14,2385.52,17818
4112,1941-01-02,1941,1,2,382.17,175.85,13.18,304.03,88.03,11243.43,2268.69,14174
4113,1941-01-03,1941,1,3,840.54,318.07,16.77,765.11,122.97,9843.08,3417.9,12683
4114,1941-01-04,1941,1,4,589.59,299.19,14.91,765.11,105.5,9396.77,2774.26,12002
4115,1941-01-05,1941,1,5,434.18,208.9,11.45,547.66,86.69,9730.39,1974.48,11444
4116,1941-01-06,1941,1,6,351.33,153.43,10.91,283.9,72.58,8665.09,1465.73,10549
4117,1941-01-07,1941,1,7,296.91,113.89,9.85,241.61,79.3,7269.8,1327.65,9138
4118,1941-01-08,1941,1,8,283,99.73,9.32,193.29,73.93,6229.43,1295.79,7750
4119,1941-01-09,1941,1,9,269.7,89.7,9.32,193.29,77.29,5267.42,1277.73,6937
4120,1941-01-10,1941,1,10,249.14,78.49,9.45,189.94,70.57,4974.23,1236.31,6543
4121,1941-01-11,1941,1,11,229.18,69.63,9.18,180.54,75.94,4945.88,1221.44,6124
4122,1941-01-12,1941,1,12,205.6,60.78,8.78,167.79,70.57,4614.46,1133.28,5586
4123,1941-01-13,1941,1,13,198.34,56.06,8.92,148.32,68.55,4366.61,1066.37,5202
4124,1941-01-14,1941,1,14,174.16,47.8,8.52,146.98,65.19,4194.86,995.21,5084
4125,1941-01-15,1941,1,15,168.11,44.26,7.32,139.6,61.84,3978.33,922.98,4920
4126,1941-01-16,1941,1,16,166.29,44.85,12.11,177.18,97.44,3876.79,968.65,5008
4127,1941-01-17,1941,1,17,229.18,44.85,23.96,671.15,188.13,3904.76,1133.28,5375
4128,1941-01-18,1941,1,18,396.69,54.29,23.03,1416.12,145.13,4065.03,1534.76,5553
4129,1941-01-19,1941,1,19,299.93,49.57,16.37,926.19,107.52,4884.41,1793.92,6112
4130,1941-01-20,1941,1,20,196.53,31.87,11.45,464.44,84.68,6163.88,1266.05,6731
4131,1941-01-21,1941,1,21,151.18,37.18,11.05,273.83,75.94,6492.12,1028.13,7148
4132,1941-01-22,1941,1,22,181.41,54.88,10.91,245.64,82.66,5485.36,1038.75,6980
4133,1941-01-23,1941,1,23,272.12,113.89,11.18,264.43,82.66,5060.82,1202.32,6417
4134,1941-01-24,1941,1,24,450.51,120.97,12.91,312.08,93.41,5252.74,1558.13,6237
4135,1941-01-25,1941,1,25,604.71,109.17,20.76,1610.76,173.35,6053.29,2635.12,7834
4136,1941-01-26,1941,1,26,450.51,94.42,13.31,765.11,105.5,6831.16,1851.27,8392
4137,1941-01-27,1941,1,27,368.87,82.62,12.91,477.86,97.44,7629.65,1494.4,8612
4138,1941-01-28,1941,1,28,321.7,70.81,11.71,426.85,92.07,7214.96,1281.98,8628
4139,1941-01-29,1941,1,29,267.28,64.91,10.91,391.28,86.69,6451.48,1228.87,8006
4140,1941-01-30,1941,1,30,239.46,64.91,11.45,379.87,86.69,5729.16,1154.52,7204
4141,1941-01-31,1941,1,31,211.65,63.73,11.18,402.69,82.66,5143.39,1223.56,6763
4142,1941-02-01,1941,2,1,193.51,57.24,10.25,368.46,79.3,4818.97,1106.73,6248
4143,1941-02-02,1941,2,2,193.51,54.29,10.91,391.28,79.3,4723.24,1202.32,5896
4144,1941-02-03,1941,2,3,181.41,49.57,10.91,414.77,80.65,4830.36,1170.46,5842
4145,1941-02-04,1941,2,4,156.01,40.13,9.98,335.57,75.94,4765.54,1029.19,5714
4146,1941-02-05,1941,2,5,129.41,36,9.98,236.24,73.93,4678.85,996.27,5641
4147,1941-02-06,1941,2,6,151.78,50.75,10.25,213.43,73.93,4323.65,971.84,5376
4148,1941-02-07,1941,2,7,205.6,59.6,21.83,201.34,139.09,4215.07,1276.67,5263
4149,1941-02-08,1941,2,8,168.11,54.29,22.1,414.77,198.2,4498.92,2089.19,6137
4150,1941-02-09,1941,2,9,140.29,47.8,13.31,273.83,96.1,4384.45,1339.33,6164
4151,1941-02-10,1941,2,10,129.41,41.9,11.45,193.29,84.68,4008.4,1115.23,5507
4152,1941-02-11,1941,2,11,128.2,41.9,11.18,185.24,79.3,3654.54,972.9,5039
4153,1941-02-12,1941,2,12,154.2,62.55,10.91,132.89,84.68,3534.76,1138.59,4585
4154,1941-02-13,1941,2,13,203.18,107.4,10.52,161.75,79.3,3511.74,1432.8,4613
4155,1941-02-14,1941,2,14,224.35,127.46,17.57,160.4,155.21,3622,2379.15,4933
4156,1941-02-15,1941,2,15,362.82,161.1,19.57,832.22,183.42,4266.67,5480.54,6881
4157,1941-02-16,1941,2,16,269.7,138.09,13.58,451.68,109.53,5235.13,2452.43,7829
4158,1941-02-17,1941,2,17,241.88,120.97,13.31,304.03,97.44,5252.56,1700.45,7000
4159,1941-02-18,1941,2,18,182.62,85.57,11.45,273.83,92.07,4835.83,1408.37,6450
4160,1941-02-19,1941,2,19,163.27,64.91,10.25,196.65,78.63,4130.16,1045.13,5752
4161,1941-02-20,1941,2,20,145.13,59.6,9.32,141.61,78.63,3429.74,945.29,5194
4162,1941-02-21,1941,2,21,133.04,58.42,8.65,130.2,77.29,2842.61,881.56,4825
4163,1941-02-22,1941,2,22,126.99,55.47,8.39,132.89,73.93,2810.21,839.07,4442
4164,1941-02-23,1941,2,23,126.99,53.11,8.25,119.46,73.93,2690.19,817.83,4082
4165,1941-02-24,1941,2,24,126.99,53.11,8.12,123.49,70.57,2659.1,828.45,3920
4166,1941-02-25,1941,2,25,126.99,52.52,7.99,127.52,71.91,2718.96,878.37,3813
