sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat,
,,,,,,,,,,,,,1820.688
,,,,,,,,,,,,,1741.545
,,,,,,,,,,,,,1683.39
,,,,,,,,,,,,,1645.494
,,,,,,,,,,,,,1569
,,,,,,,,,,,,,1527.377
,,,,,,,,,,,,,1511.591
,,,,,,,,,,,,,1453.818
,,,,,,,,,,,,,1421.5
,,,,,,,,,,,,,1391.078
,,,,,,,,,,,,,1362.848
,,,,,,,,,,,,,1453.714
,,,,,,,,,,,,,1502.238
,,,,,,,,,,,,,1514.775
,,,,,,,,,,,,,1423.606
,,,,,,,,,,,,,1379.435
,,,,,,,,,,,,,1324.922
,,,,,,,,,,,,,1272
,,,,,,,,,,,,,1235.485
,,,,,,,,,,,,,1193
,,,,,,,,,,,,,1163.935
,,,,,,,,,,,,,1169.591
,,,,,,,,,,,,,1277.758
,,,,,,,,,,,,,1291.511
,,,,,,,,,,,,,1369.684
,,,,,,,,,,,,,1433.736
,,,,,,,,,,,,,1488.602
,,,,,,,,,,,,,1483.545
,,,,,,,,,,,,,1532
,,,,,,,,,,,,,1659.647
,,,,,,,,,,,,,1734
,,,,,,,,,,,,,1746.061
,,,,,,,,,,,,,1734
,,,,,,,,,,,,,1818.19
,,,,,,,,,,,,,1852.303
,,,,,,,,,,,,,1762.556
,,,,,,,,,,,,,1619.626
,,,,,,,,,,,,,1444.143
,,,,,,,,,,,,,1316.481
,,,,,,,,,,,,,1260.439
,,,,,,,,,,,,,1196.79
,,,,,,,,,,,,,1174.606
,,,,,,,,,,,,,1135.654
,,,,,,,,,,,,,1033.762
,,,,,,,,,,,,,971.7208
,,,,,,,,,,,,,942.5887
,,,,,,,,,,,,,896
,,,,,,,,,,,,,879.7922
,,,,,,,,,,,,,842.8636
,,,,,,,,,,,,,816.7403
,,,,,,,,,,,,,816.7013
,,,,,,,,,,,,,834.9307
,,,,,,,,,,,,,834.8485
,,,,,,,,,,,,,809.3571
,,,,,,,,,,,,,764.4805
,,,,,,,,,,,,,754.6883
,,,,,,,,,,,,,711.394
,,,,,,,,,,,,,684.816
,,,,,,,,,,,,,630.3247
,,,,,,,,,,,,,589.4524
,,,,,,,,,,,,,748.6883
,,,,,,,,,,,,,691.7273
,,,,,,,,,,,,,642.8788
,,,,,,,,,,,,,589.4524
,,,,,,,,,,,,,895.7208
,,,,,,,,,,,,,842.4848
,,,,,,,,,,,,,796.4286
,,,,,,,,,,,,,754.7532
,,,,,,,,,,,,,752.8442
,,,,,,,,,,,,,752.632
,,,,,,,,,,,,,742.8377
,,,,,,,,,,,,,737.3247
,,,,,,,,,,,,,691.7922
,,,,,,,,,,,,,639.112
,,,,,,,,,,,,,592.7304
,,,,,,,,,,,,,590.0853
,,,,,,,,,,,,,611.4066
,,,,,,,,,,,,,635.64
,,,,,,,,,,,,,670.0313
,,,,,,,,,,,,,686.566
,,,,,,,,,,,,,892
,,,,,,,,,,,,,914.5844
,,,,,,,,,,,,,920.2727
,,,,,,,,,,,,,892.9567
,,,,,,,,,,,,,885.816
,,,,,,,,,,,,,872.6364
,,,,,,,,,,,,,854.9762
,,,,,,,,,,,,,841.8442
,,,,,,,,,,,,,805.4264
,,,,,,,,,,,,,737.7446
,,,,,,,,,,,,,737.8723
,,,,,,,,,,,,,585.3472
,,,,,,,,,,,,,565.5854
,,,,,,,,,,,,,552.3186
,,,,,,,,,,,,,552.7927
,,,,,,,,,,,,,546.1259
,,,,,,,,,,,,,541.76
,,,,,,,,,,,,,538.1937
,,,,,,,,,,,,,535.6555
,,,,,,,,,,,,,530.498
,,,,,,,,,,,,,533.3227
,,,,,,,,,,,,,534.9071
,,,,,,,,,,,,,524.8628
,,,,,,,,,,,,,518.1881
,,,,,,,,,,,,,506.3988
,,,,,,,,,,,,,504.3442
,,,,,,,,,,,,,502.5454
,,,,,,,,,,,,,503.9757
,,,,,,,,,,,,,497.9852
,,,,,,,,,,,,,493.8321
,,,,,,,,,,,,,489.3513
,,,,,,,,,,,,,481.2773
,,,,,,,,,,,,,477.9166
,,,,,,,,,,,,,476.0713
,,,,,,,,,,,,,571.1538
,,,,,,,,,,,,,556.6287
,,,,,,,,,,,,,538.5117
,,,,,,,,,,,,,516.9189
,,,,,,,,,,,,,507.7277
,,,,,,,,,,,,,500.1053
,,,,,,,,,,,,,493.6899
,,,,,,,,,,,,,489.1006
,,,,,,,,,,,,,481.1778
,,,,,,,,,,,,,479.6337
,,,,,,,,,,,,,476.6914
,,,,,,,,,,,,,480.266
,,,,,,,,,,,,,484.1967
,,,,,,,,,,,,,485.9732
,,,,,,,,,,,,,484.5749
,,,,,,,,,,,,,663.3077
,,,,,,,,,,,,,599.7042
,,,,,,,,,,,,,569.1868
,,,,,,,,,,,,,540.0031
,,,,,,,,,,,,,529.3231
,,,,,,,,,,,,,525.4668
,,,,,,,,,,,,,501.1286
,,,,,,,,,,,,,484.0919
,,,,,,,,,,,,,463.0367
,,,,,,,,,,,,,437.1122
,,,,,,,,,,,,,405.7406
,,,,,,,,,,,,,386.4863
,,,,,,,,,,,,,401.5144
,,,,,,,,,,,,,1073.955
,,,,,,,,,,,,,629.3176
,,,,,,,,,,,,,554.9755
,,,,,,,,,,,,,523.7234
,,,,,,,,,,,,,642.568
,,,,,,,,,,,,,695.1346
,,,,,,,,,,,,,664.498
,,,,,,,,,,,,,631.8368
,,,,,,,,,,,,,545.8472
,,,,,,,,,,,,,508.6573
,,,,,,,,,,,,,431.7899
,,,,,,,,,,,,,435.7789
,,,,,,,,,,,,,453.8638
,,,,,,,,,,,,,467.523
,,,,,,,,,,,,,480.8153
,,,,,,,,,,,,,486.2631
,,,,,,,,,,,,,489.6777
,,,,,,,,,,,,,484.4238
,,,,,,,,,,,,,467.2265
,,,,,,,,,,,,,497.8
,,,,,,,,,,,,,542.2455
,,,,,,,,,,,,,535.4078
,,,,,,,,,,,,,484.7733
,,,,,,,,,,,,,426.1029
,,,,,,,,,,,,,415.0743
,,,,,,,,,,,,,1098.308
,,,,,,,,,,,,,1117.889
,,,,,,,,,,,,,1112.721
,,,,,,,,,,,,,1112.721
,,,,,,,,,,,,,1059.488
,,,,,,,,,,,,,1155.047
,,,,,,,,,,,,,1247.845
,,,,,,,,,,,,,1261.596
,,,,,,,,,,,,,1261.659
,,,,,,,,,,,,,1343.759
,,,,,,,,,,,,,1426.104
,,,,,,,,,,,,,2022.932
,,,,,,,,,,,,,2047
,,,,,,,,,,,,,2031.349
,,,,,,,,,,,,,2022.93
,,,,,,,,,,,,,2295.332
,,,,,,,,,,,,,2690.952
,,,,,,,,,,,,,4700.007
,,,,,,,,,,,,,5853.449
,,,,,,,,,,,,,6045.5
,,,,,,,,,,,,,7487.874
,,,,,,,,,,,,,9810.697
,,,,,,,,,,,,,14424
,,,,,,,,,,,,,17968.45
,,,,,,,,,,,,,16439.51
,,,,,,,,,,,,,13339.16
,,,,,,,,,,,,,11076.94
,,,,,,,,,,,,,8524.582
,,,,,,,,,,,,,6406.567
,,,,,,,,,,,,,4982.545
,,,,,,,,,,,,,4326.69
,,,,,,,,,,,,,4167.229
,,,,,,,,,,,,,4133.857
,,,,,,,,,,,,,4077.182
,,,,,,,,,,,,,4030.221
,,,,,,,,,,,,,3955.288
,,,,,,,,,,,,,3989.684
,,,,,,,,,,,,,4030.266
,,,,,,,,,,,,,3927.874
,,,,,,,,,,,,,3828.636
,,,,,,,,,,,,,3795.649
,,,,,,,,,,,,,3692.255
,,,,,,,,,,,,,3575.333
,,,,,,,,,,,,,3441.13
,,,,,,,,,,,,,3080.597
,,,,,,,,,,,,,2714.58
,,,,,,,,,,,,,2901
,,,,,,,,,,,,,2914.474
,,,,,,,,,,,,,2895.727
,,,,,,,,,,,,,2835.844
,,,,,,,,,,,,,2715.143
,,,,,,,,,,,,,2467.576
,,,,,,,,,,,,,2345.489
,,,,,,,,,,,,,1947.221
,,,,,,,,,,,,,1924.571
,,,,,,,,,,,,,1924.727
,,,,,,,,,,,,,2088.455
,,,,,,,,,,,,,2355.318
,,,,,,,,,,,,,2610.182
,,,,,,,,,,,,,2610.182
,,,,,,,,,,,,,2610.182
,,,,,,,,,,,,,4043.316
,,,,,,,,,,,,,5729.455
,,,,,,,,,,,,,8189.156
,,,,,,,,,,,,,8080.136
,,,,,,,,,,,,,6008.667
,,,,,,,,,,,,,4946.558
,,,,,,,,,,,,,4843.732
,,,,,,,,,,,,,4630.197
,,,,,,,,,,,,,4214.677
,,,,,,,,,,,,,3968.182
,,,,,,,,,,,,,5502.816
,,,,,,,,,,,,,8046.186
,,,,,,,,,,,,,13997.5
,,,,,,,,,,,,,17444.52
,,,,,,,,,,,,,14913.21
,,,,,,,,,,,,,12127.86
,,,,,,,,,,,,,9676.844
,,,,,,,,,,,,,8688.909
,,,,,,,,,,,,,7813.738
,,,,,,,,,,,,,7348.667
,,,,,,,,,,,,,7151.485
,,,,,,,,,,,,,7070.379
,,,,,,,,,,,,,6407.288
,,,,,,,,,,,,,5879.762
,,,,,,,,,,,,,5533.673
,,,,,,,,,,,,,5143.913
,,,,,,,,,,,,,4934.929
,,,,,,,,,,,,,4633.571
,,,,,,,,,,,,,4655.355
,,,,,,,,,,,,,4633.476
,,,,,,,,,,,,,4473.537
,,,,,,,,,,,,,4633.286
,,,,,,,,,,,,,4582.429
,,,,,,,,,,,,,4366.119
,,,,,,,,,,,,,4339.987
,,,,,,,,,,,,,4143.892
,,,,,,,,,,,,,4183.195
,,,,,,,,,,,,,5413.792
,,,,,,,,,,,,,8829.093
,,,,,,,,,,,,,12238.81
,,,,,,,,,,,,,12734.73
,,,,,,,,,,,,,11088.23
,,,,,,,,,,,,,9078.864
,,,,,,,,,,,,,6955.281
,,,,,,,,,,,,,5471.134
,,,,,,,,,,,,,5053.119
,,,,,,,,,,,,,4061.513
,,,,,,,,,,,,,3958.645
,,,,,,,,,,,,,3937.916
,,,,,,,,,,,,,4402.095
,,,,,,,,,,,,,4767.831
,,,,,,,,,,,,,4781.461
,,,,,,,,,,,,,4695.833
,,,,,,,,,,,,,4665.5
,,,,,,,,,,,,,4674.113
,,,,,,,,,,,,,4628.636
,,,,,,,,,,,,,4326.545
,,,,,,,,,,,,,4086.766
,,,,,,,,,,,,,3701.712
,,,,,,,,,,,,,3244.455
,,,,,,,,,,,,,2791.051
,,,,,,,,,,,,,2635.978
,,,,,,,,,,,,,2555.725
,,,,,,,,,,,,,2424.052
,,,,,,,,,,,,,2540.227
,,,,,,,,,,,,,2445.883
,,,,,,,,,,,,,2518.368
,,,,,,,,,,,,,2419.991
,,,,,,,,,,,,,2469.798
,,,,,,,,,,,,,2414.484
,,,,,,,,,,,,,2341.468
,,,,,,,,,,,,,2257.293
,,,,,,,,,,,,,2136.355
,,,,,,,,,,,,,1996.206
,,,,,,,,,,,,,1881.039
,,,,,,,,,,,,,1818.318
,,,,,,,,,,,,,1742.059
,,,,,,,,,,,,,1679.23
,,,,,,,,,,,,,1609.827
,,,,,,,,,,,,,1860.88
,,,,,,,,,,,,,1739.232
,,,,,,,,,,,,,1780.415
,,,,,,,,,,,,,1686.909
,,,,,,,,,,,,,1607.42
,,,,,,,,,,,,,1517.988
,,,,,,,,,,,,,1464.154
,,,,,,,,,,,,,1404.103
,,,,,,,,,,,,,1335.908
,,,,,,,,,,,,,1331.767
,,,,,,,,,,,,,1236.925
,,,,,,,,,,,,,1191.265
,,,,,,,,,,,,,1194.1
,,,,,,,,,,,,,1238.449
,,,,,,,,,,,,,1236.676
,,,,,,,,,,,,,1206.754
,,,,,,,,,,,,,1161.94
,,,,,,,,,,,,,1103.781
,,,,,,,,,,,,,1052.19
,,,,,,,,,,,,,1023.533
,,,,,,,,,,,,,983.1182
,,,,,,,,,,,,,946.0529
,,,,,,,,,,,,,977.4004
,,,,,,,,,,,,,1044.787
,,,,,,,,,,,,,964.9788
,,,,,,,,,,,,,906.3788
,,,,,,,,,,,,,869.462
,,,,,,,,,,,,,865.9583
,,,,,,,,,,,,,947.35
,,,,,,,,,,,,,1054.26
,,,,,,,,,,,,,991.2107
,,,,,,,,,,,,,945.721
,,,,,,,,,,,,,904.4002
,,,,,,,,,,,,,863.3726
,,,,,,,,,,,,,816.2878
,,,,,,,,,,,,,771.0117
,,,,,,,,,,,,,720.6657
,,,,,,,,,,,,,701.3339
,,,,,,,,,,,,,726.17
,,,,,,,,,,,,,712.3434
,,,,,,,,,,,,,682.4225
,,,,,,,,,,,,,658.3481
,,,,,,,,,,,,,624.9039
,,,,,,,,,,,,,612.4665
,,,,,,,,,,,,,603.7071
,,,,,,,,,,,,,586.3452
,,,,,,,,,,,,,564.9527
,,,,,,,,,,,,,545.5525
,,,,,,,,,,,,,526.8033
,,,,,,,,,,,,,502.0731
,,,,,,,,,,,,,483.5691
,,,,,,,,,,,,,476.0435
,,,,,,,,,,,,,462.5257
,,,,,,,,,,,,,443.2743
,,,,,,,,,,,,,426.4086
,,,,,,,,,,,,,415.6821
,,,,,,,,,,,,,407.5364
,,,,,,,,,,,,,398.9716
,,,,,,,,,,,,,403.6738
,,,,,,,,,,,,,401.2939
,,,,,,,,,,,,,419.3192
,,,,,,,,,,,,,413.7084
,,,,,,,,,,,,,416.5048
,,,,,,,,,,,,,417.2117
,,,,,,,,,,,,,478.4192
,,,,,,,,,,,,,484.4444
,,,,,,,,,,,,,485.9176
,,,,,,,,,,,,,513.9266
,,,,,,,,,,,,,530.7665
,,,,,,,,,,,,,532.2456
,,,,,,,,,,,,,535.5734
,,,,,,,,,,,,,542.6398
,,,,,,,,,,,,,550.2949
,,,,,,,,,,,,,546.7245
,,,,,,,,,,,,,545.8529
,,,,,,,,,,,,,529.5567
,,,,,,,,,,,,,491.6552
,,,,,,,,,,,,,453.4309
,,,,,,,,,,,,,433.6038
,,,,,,,,,,,,,426.4474
,,,,,,,,,,,,,417.5965
,,,,,,,,,,,,,412.3099
,,,,,,,,,,,,,409.8937
,,,,,,,,,,,,,449.7182
,,,,,,,,,,,,,505.1932
,,,,,,,,,,,,,495.7479
,,,,,,,,,,,,,487.1498
,,,,,,,,,,,,,459.5281
,,,,,,,,,,,,,439.0026
,,,,,,,,,,,,,476.3941
,,,,,,,,,,,,,500.8586
,,,,,,,,,,,,,475.7128
,,,,,,,,,,,,,470.762
,,,,,,,,,,,,,669.9697
,,,,,,,,,,,,,682.7857
,,,,,,,,,,,,,1147.684
,,,,,,,,,,,,,1205.972
,,,,,,,,,,,,,1133.177
,,,,,,,,,,,,,1100
,,,,,,,,,,,,,994.7965
,,,,,,,,,,,,,895.7576
,,,,,,,,,,,,,836.0433
,,,,,,,,,,,,,787.5974
,,,,,,,,,,,,,638.9134
,,,,,,,,,,,,,816.8052
,,,,,,,,,,,,,1055.03
,,,,,,,,,,,,,1441.247
,,,,,,,,,,,,,1328.303
,,,,,,,,,,,,,1523.578
,,,,,,,,,,,,,1627.074
,,,,,,,,,,,,,2046.498
,,,,,,,,,,,,,1728.974
,,,,,,,,,,,,,1640
,,,,,,,,,,,,,1540.714
,,,,,,,,,,,,,1459
,,,,,,,,,,,,,1390.182
,,,,,,,,,,,,,2538.405
,,,,,,,,,,,,,3292.32
,,,,,,,,,,,,,2596.963
,,,,,,,,,,,,,2139.576
,,,,,,,,,,,,,1926.457
,,,,,,,,,,,,,2133.879
,,,,,,,,,,,,,2042.208
,,,,,,,,,,,,,1820.519
,,,,,,,,,,,,,1691.561
,,,,,,,,,,,,,1594.416
,,,,,,,,,,,,,1416.632
,,,,,,,,,,,,,1310.052
,,,,,,,,,,,,,1368.684
,,,,,,,,,,,,,1451.883
,,,,,,,,,,,,,2671.353
,,,,,,,,,,,,,3801.554
,,,,,,,,,,,,,3237.104
,,,,,,,,,,,,,2350.552
,,,,,,,,,,,,,2206.139
,,,,,,,,,,,,,2192.065
,,,,,,,,,,,,,2048.712
,,,,,,,,,,,,,1948.853
,,,,,,,,,,,,,1780
,,,,,,,,,,,,,1641.76
,,,,,,,,,,,,,1703.509
,,,,,,,,,,,,,1743.935
,,,,,,,,,,,,,1760.455
,,,,,,,,,,,,,1649.113
,,,,,,,,,,,,,1602.708
,,,,,,,,,,,,,1558.976
,,,,,,,,,,,,,1524.229
,,,,,,,,,,,,,1483.634
,,,,,,,,,,,,,1473.53
,,,,,,,,,,,,,1396.476
,,,,,,,,,,,,,1388.688
,,,,,,,,,,,,,1412.364
,,,,,,,,,,,,,1354.437
,,,,,,,,,,,,,1276
,,,,,,,,,,,,,1261.26
,,,,,,,,,,,,,1211.182
,,,,,,,,,,,,,1183.79
,,,,,,,,,,,,,1161.81
,,,,,,,,,,,,,1147.474
,,,,,,,,,,,,,1130.833
,,,,,,,,,,,,,1123.21
,,,,,,,,,,,,,1111.242
,,,,,,,,,,,,,1111.264
,,,,,,,,,,,,,1117.985
,,,,,,,,,,,,,1151.377
,,,,,,,,,,,,,1182.351
,,,,,,,,,,,,,1182.359
,,,,,,,,,,,,,1187.21
,,,,,,,,,,,,,1189
,,,,,,,,,,,,,1188.846
,,,,,,,,,,,,,1188.848
,,,,,,,,,,,,,1188.851
,,,,,,,,,,,,,1188.853
,,,,,,,,,,,,,1189
,,,,,,,,,,,,,1189
,,,,,,,,,,,,,1197.658
,,,,,,,,,,,,,1197.701
,,,,,,,,,,,,,1332.498
,,,,,,,,,,,,,1332.515
,,,,,,,,,,,,,1332.532
,,,,,,,,,,,,,1332.55
,,,,,,,,,,,,,1332.567
,,,,,,,,,,,,,1319.335
,,,,,,,,,,,,,1231.857
,,,,,,,,,,,,,1211.348
,,,,,,,,,,,,,1198.113
,,,,,,,,,,,,,1186.578
,,,,,,,,,,,,,1167.909
,,,,,,,,,,,,,1447.377
,,,,,,,,,,,,,1411.955
,,,,,,,,,,,,,1412.045
,,,,,,,,,,,,,1412.136
,,,,,,,,,,,,,1350.052
,,,,,,,,,,,,,1367.749
,,,,,,,,,,,,,1359.429
,,,,,,,,,,,,,1326.262
,,,,,,,,,,,,,1314.807
,,,,,,,,,,,,,1359.446
,,,,,,,,,,,,,1374.545
,,,,,,,,,,,,,1359.411
,,,,,,,,,,,,,1333.5
,,,,,,,,,,,,,1326.214
,,,,,,,,,,,,,1368.26
,,,,,,,,,,,,,1350.558
,,,,,,,,,,,,,1333.532
,,,,,,,,,,,,,1521.121
,,,,,,,,,,,,,1747.879
,,,,,,,,,,,,,2158.994
,,,,,,,,,,,,,2087.766
,,,,,,,,,,,,,1914.831
,,,,,,,,,,,,,1826.827
,,,,,,,,,,,,,1813.177
,,,,,,,,,,,,,1824.052
,,,,,,,,,,,,,1881.922
,,,,,,,,,,,,,2199.717
,,,,,,,,,,,,,2282.617
,,,,,,,,,,,,,2013.594
,,,,,,,,,,,,,1825.151
,,,,,,,,,,,,,1750.353
,,,,,,,,,,,,,1637.787
,,,,,,,,,,,,,1605.885
,,,,,,,,,,,,,1581.212
,,,,,,,,,,,,,1581.288
,,,,,,,,,,,,,3570
,,,,,,,,,,,,,3422
,,,,,,,,,,,,,3339
,,,,,,,,,,,,,3346
,,,,,,,,,,,,,3565
,,,,,,,,,,,,,3284
,,,,,,,,,,,,,3061
,,,,,,,,,,,,,2906
,,,,,,,,,,,,,2855
,,,,,,,,,,,,,2920
,,,,,,,,,,,,,3214
,,,,,,,,,,,,,3768
,,,,,,,,,,,,,3643
,,,,,,,,,,,,,3346
,,,,,,,,,,,,,3186
,,,,,,,,,,,,,3006
,,,,,,,,,,,,,2955
,,,,,,,,,,,,,2703
,,,,,,,,,,,,,2591
,,,,,,,,,,,,,2531
,,,,,,,,,,,,,2032
,,,,,,,,,,,,,2023
,,,,,,,,,,,,,2104
,,,,,,,,,,,,,2313
,,,,,,,,,,,,,2384
,,,,,,,,,,,,,1823
,,,,,,,,,,,,,2016
,,,,,,,,,,,,,2153
,,,,,,,,,,,,,2302
,,,,,,,,,,,,,2392
,,,,,,,,,,,,,2140
,,,,,,,,,,,,,2138
,,,,,,,,,,,,,2242
,,,,,,,,,,,,,2315
,,,,,,,,,,,,,2365
,,,,,,,,,,,,,2345
,,,,,,,,,,,,,2235
,,,,,,,,,,,,,2308
,,,,,,,,,,,,,2326
,,,,,,,,,,,,,2319
,,,,,,,,,,,,,2391
,,,,,,,,,,,,,2843
,,,,,,,,,,,,,3517
,,,,,,,,,,,,,3805
,,,,,,,,,,,,,4350
,,,,,,,,,,,,,5139
,,,,,,,,,,,,,7173
,,,,,,,,,,,,,8664
,,,,,,,,,,,,,9506
,,,,,,,,,,,,,12205
,,,,,,,,,,,,,22912
,,,,,,,,,,,,,37844
,,,,,,,,,,,,,26535
,,,,,,,,,,,,,20325
,,,,,,,,,,,,,15859
,,,,,,,,,,,,,13021
,,,,,,,,,,,,,11222
,,,,,,,,,,,,,9505
,,,,,,,,,,,,,9459
,,,,,,,,,,,,,10092
,,,,,,,,,,,,,8718
,,,,,,,,,,,,,8101
,,,,,,,,,,,,,7555
,,,,,,,,,,,,,6872
,,,,,,,,,,,,,6232
,,,,,,,,,,,,,5778
,,,,,,,,,,,,,5252
,,,,,,,,,,,,,4842
,,,,,,,,,,,,,4547
,,,,,,,,,,,,,4298
,,,,,,,,,,,,,4259
,,,,,,,,,,,,,4944
,,,,,,,,,,,,,9209
,,,,,,,,,,,,,15053
,,,,,,,,,,,,,13503
,,,,,,,,,,,,,10911
,,,,,,,,,,,,,9617
,,,,,,,,,,,,,8914
,,,,,,,,,,,,,8347
,,,,,,,,,,,,,7218
,,,,,,,,,,,,,8331
,,,,,,,,,,,,,18839
,,,,,,,,,,,,,33082
,,,,,,,,,,,,,26989
,,,,,,,,,,,,,21532
,,,,,,,,,,,,,18307
,,,,,,,,,,,,,15943
,,,,,,,,,,,,,14613
,,,,,,,,,,,,,12928
,,,,,,,,,,,,,11458
,,,,,,,,,,,,,10037
,,,,,,,,,,,,,8557
,,,,,,,,,,,,,7460
,,,,,,,,,,,,,6607
,,,,,,,,,,,,,6212
,,,,,,,,,,,,,6208
,,,,,,,,,,,,,8247
,,,,,,,,,,,,,8172
,,,,,,,,,,,,,7873
,,,,,,,,,,,,,10945
,,,,,,,,,,,,,11058
,,,,,,,,,,,,,9131
,,,,,,,,,,,,,8025
,,,,,,,,,,,,,6990
,,,,,,,,,,,,,6404
,,,,,,,,,,,,,5985
,,,,,,,,,,,,,5700
,,,,,,,,,,,,,7190
,,,,,,,,,,,,,8994
,,,,,,,,,,,,,11037
,,,,,,,,,,,,,11766
,,,,,,,,,,,,,13490
,,,,,,,,,,,,,15126
,,,,,,,,,,,,,19532
,,,,,,,,,,,,,25435
,,,,,,,,,,,,,17986
,,,,,,,,,,,,,13524
,,,,,,,,,,,,,11082
,,,,,,,,,,,,,9834
,,,,,,,,,,,,,9305
,,,,,,,,,,,,,8199
,,,,,,,,,,,,,7212
,,,,,,,,,,,,,6543
,,,,,,,,,,,,,5934
,,,,,,,,,,,,,5581
,,,,,,,,,,,,,5220
,,,,,,,,,,,,,4947
,,,,,,,,,,,,,4670
,,,,,,,,,,,,,4335
,,,,,,,,,,,,,4281
,,,,,,,,,,,,,4195
,,,,,,,,,,,,,4087
,,,,,,,,,,,,,3944
,,,,,,,,,,,,,3701
,,,,,,,,,,,,,3403
,,,,,,,,,,,,,3093
,,,,,,,,,,,,,2946
,,,,,,,,,,,,,2866
,,,,,,,,,,,,,2738
,,,,,,,,,,,,,2676
,,,,,,,,,,,,,2674
,,,,,,,,,,,,,2771
,,,,,,,,,,,,,3238
,,,,,,,,,,,,,3602
,,,,,,,,,,,,,4165
,,,,,,,,,,,,,5113
,,,,,,,,,,,,,7563
,,,,,,,,,,,,,7108
,,,,,,,,,,,,,5950
,,,,,,,,,,,,,5257
,,,,,,,,,,,,,6006
,,,,,,,,,,,,,7619
,,,,,,,,,,,,,7291
,,,,,,,,,,,,,6376
,,,,,,,,,,,,,5354
,,,,,,,,,,,,,4383
,,,,,,,,,,,,,3884
,,,,,,,,,,,,,3535
,,,,,,,,,,,,,3415
,,,,,,,,,,,,,4035
,,,,,,,,,,,,,5367
,,,,,,,,,,,,,5106
,,,,,,,,,,,,,4542
,,,,,,,,,,,,,3852
,,,,,,,,,,,,,3391
,,,,,,,,,,,,,3042
,,,,,,,,,,,,,2643
,,,,,,,,,,,,,3492
,,,,,,,,,,,,,4101
,,,,,,,,,,,,,7975
,,,,,,,,,,,,,7906
,,,,,,,,,,,,,6292
,,,,,,,,,,,,,5882
,,,,,,,,,,,,,6548
,,,,,,,,,,,,,6873
,,,,,,,,,,,,,5858
,,,,,,,,,,,,,4852
,,,,,,,,,,,,,5477
,,,,,,,,,,,,,4750
,,,,,,,,,,,,,4476
,,,,,,,,,,,,,3791
,,,,,,,,,,,,,3678
,,,,,,,,,,,,,3546
,,,,,,,,,,,,,3516
,,,,,,,,,,,,,3462
,,,,,,,,,,,,,3302
,,,,,,,,,,,,,3032
,,,,,,,,,,,,,2669
,,,,,,,,,,,,,2618
,,,,,,,,,,,,,2509
,,,,,,,,,,,,,2245
,,,,,,,,,,,,,1922
,,,,,,,,,,,,,1955
,,,,,,,,,,,,,2091
,,,,,,,,,,,,,2028
,,,,,,,,,,,,,1894
,,,,,,,,,,,,,2739
,,,,,,,,,,,,,3274
,,,,,,,,,,,,,3392
,,,,,,,,,,,,,3327
,,,,,,,,,,,,,2614
,,,,,,,,,,,,,2614
,,,,,,,,,,,,,3448
,,,,,,,,,,,,,2782
,,,,,,,,,,,,,2544
,,,,,,,,,,,,,2486
,,,,,,,,,,,,,2628
,,,,,,,,,,,,,2603
,,,,,,,,,,,,,2408
,,,,,,,,,,,,,2340
,,,,,,,,,,,,,3025
,,,,,,,,,,,,,2562
,,,,,,,,,,,,,2921
,,,,,,,,,,,,,3202
,,,,,,,,,,,,,4746
,,,,,,,,,,,,,5446
,,,,,,,,,,,,,6560
,,,,,,,,,,,,,5350
,,,,,,,,,,,,,5556
,,,,,,,,,,,,,6706
,,,,,,,,,,,,,12670
,,,,,,,,,,,,,11173
,,,,,,,,,,,,,6832
,,,,,,,,,,,,,5002
,,,,,,,,,,,,,3921
,,,,,,,,,,,,,3320
,,,,,,,,,,,,,2817
,,,,,,,,,,,,,2454
,,,,,,,,,,,,,2259
,,,,,,,,,,,,,2027
,,,,,,,,,,,,,2012
,,,,,,,,,,,,,1907
,,,,,,,,,,,,,1803
,,,,,,,,,,,,,1758
,,,,,,,,,,,,,1711
,,,,,,,,,,,,,1771
,,,,,,,,,,,,,1956
,,,,,,,,,,,,,1947
,,,,,,,,,,,,,1811
,,,,,,,,,,,,,1727
,,,,,,,,,,,,,1977
,,,,,,,,,,,,,1955
,,,,,,,,,,,,,2122
,,,,,,,,,,,,,2238
,,,,,,,,,,,,,2782
,,,,,,,,,,,,,2696
,,,,,,,,,,,,,2852
,,,,,,,,,,,,,3226
,,,,,,,,,,,,,3282
,,,,,,,,,,,,,4214
,,,,,,,,,,,,,4358
,,,,,,,,,,,,,3609
,,,,,,,,,,,,,3302
,,,,,,,,,,,,,2917
,,,,,,,,,,,,,2520
,,,,,,,,,,,,,2215
,,,,,,,,,,,,,2131
,,,,,,,,,,,,,2326
,,,,,,,,,,,,,2560
,,,,,,,,,,,,,2768
,,,,,,,,,,,,,2529
,,,,,,,,,,,,,2127
,,,,,,,,,,,,,2301
,,,,,,,,,,,,,2885
,,,,,,,,,,,,,5646
,,,,,,,,,,,,,4789
,,,,,,,,,,,,,3697
,,,,,,,,,,,,,3085
,,,,,,,,,,,,,3305
,,,,,,,,,,,,,5014
,,,,,,,,,,,,,6510
,,,,,,,,,,,,,8544
,,,,,,,,,,,,,10101
,,,,,,,,,,,,,7971
,,,,,,,,,,,,,6202
,,,,,,,,,,,,,5123
,,,,,,,,,,,,,4356
,,,,,,,,,,,,,3894
,,,,,,,,,,,,,3480
